239,1351573,168461
176,1390210,264807
390,1393257,38341
516,1403863,2065
20,1406307,1620979
246,1415810,157351
112,1420391,509067
540,1434418,535
579,1435337,3
520,1445467,1794
51,1451906,973234
576,1470110,7
426,1474935,19133
583,1479932,1
33,1483240,1248201
577,1490419,6
42,1491798,1097609
2,1498879,5126502
277,1499631,126868
527,1501353,1245
382,1514905,47007
321,1516949,94140
339,1531809,81988
461,1543507,11219
455,1546340,11993
276,1549959,128683
529,1550750,1030
263,1550947,137549
175,1564927,265568
17,1577430,1679747
250,1577451,152693
255,1584104,144706
219,1592344,186894
204,1592617,213292
328,1592779,89451
316,1597818,101309
501,1598619,3568
412,1600593,23192
518,1606078,1851
104,1606106,546585
37,1611699,1164907
59,1611988,883439
153,1617877,327660
408,1618145,27219
458,1619606,11668
545,1620497,427
404,1624952,28377
185,1629978,245553
290,1630663,116881
135,1638669,404121
424,1639790,19643
494,1645211,4726
309,1651308,104512
199,1653036,218280
450,1660298,13489
330,1669627,89344
411,1673222,24679
22,1675808,1582488
574,1679592,9
133,1679961,406627
483,1682534,6202
419,1682674,21799
94,1695175,608027
421,1695345,20924
35,1696964,1177458
192,1700496,231259
526,1701153,1405
484,1707975,6058
241,1718081,163283
15,1718539,1735765
535,1721928,681
122,1722419,451104
115,1724130,488395
460,1727458,11277
555,1727699,152
174,1731373,266449
386,1734443,42669
211,1736828,205794
556,1737351,130
238,1745999,168768
376,1747627,50529
379,1747712,49499
69,1748648,748513
438,1749417,16873
194,1749444,228117
217,1762371,189261
126,1762817,429565
435,1766388,17378
181,1774259,247285
148,1783692,353049
3,1790251,3522901
431,1810477,18249
317,1813386,101164
478,1819308,6962
191,1820940,235379
374,1827900,51474
150,1833730,331648
117,1843102,474573
258,1849850,142410
158,1854568,316415
322,1855507,94019
266,1856794,134762
582,1858260,2
65,1863997,846733
544,1878804,433
413,1880635,23082
307,1880702,107655
251,1888291,150993
571,1891510,17
208,1893225,208797
245,1894149,160651
492,1895629,5125
512,1896176,2412
504,1897377,3087
561,1908624,79
28,1909023,1335367
205,1911553,212308
232,1915106,172617
552,1918747,232
302,1922514,110386
325,1922589,90867
220,1936831,185179
147,1938559,366887
466,1939848,10456
396,1940858,36206
75,1941136,714850
448,1942526,13835
524,1946545,1586
107,1946933,526362
326,1951509,90472
370,1951772,55439
89,1958617,629660
569,1959710,19
502,1960055,3381
267,1963398,134154
315,1964159,101885
154,1964787,326044
383,1968000,44909
353,1969944,70124
476,1974873,7617
146,1979860,366994
271,1980085,132358
167,1980091,288536
406,1980128,27757
262,1981490,137921
9,1982595,2141913
468,1986226,10026
319,1986910,99475
323,1986927,93939
400,1987940,30833
72,1992450,732803
99,1993684,556246
308,1994330,106924
182,1994769,245844
465,1994940,10574
273,1995172,130347
124,1995173,436285
52,1996908,944033
294,1998540,112990
16,1998599,1714280
310,2000812,103819
196,2001043,224686
506,2004903,3019
177,2008454,260975
362,2010115,60825
337,2011248,83430
425,2011559,19184
166,2013143,289324
40,2013205,1137106
562,2014236,78
393,2015768,37623
76,2020623,713763
7,2022552,2369704
90,2025956,629129
68,2027527,771586
365,2028170,57934
554,2030151,177
240,2030750,166774
343,2031095,80286
257,2032066,142572
137,2034967,400304
156,2036604,318705
110,2036967,509663
256,2042518,142768
161,2043077,295734
387,2045479,40160
335,2045489,84885
278,2045759,126062
165,2048251,289597
67,2053673,825601
