537,2125883,1190
519,2126048,2238
153,2126119,615293
266,2126990,287495
597,2127652,15
24,2127978,2031807
40,2129190,1590513
177,2130313,543324
509,2131314,3920
595,2131441,36
507,2131628,4195
19,2132363,2153800
346,2133112,131499
175,2133216,547685
392,2133518,74184
540,2135237,1121
531,2135634,1599
165,2135867,571078
444,2135878,26819
513,2135995,3121
78,2136214,1154037
502,2136273,4562
494,2136594,5785
446,2136708,23954
467,2137132,13907
474,2138682,11437
270,2139142,282619
482,2140980,8598
495,2141578,5656
361,2141920,109379
194,2142037,496995
355,2142088,117335
291,2142229,220536
353,2142247,120105
558,2142802,326
203,2143367,436933
72,2143932,1203621
41,2144292,1584383
100,2144474,971791
276,2145267,264073
256,2145316,302746
233,2145561,359547
162,2145582,578425
216,2170746,406017
150,2170748,625719
470,2170937,13064
406,2171983,56808
335,2172216,145121
543,2172610,781
288,2172761,227060
117,2172838,867834
554,2173040,468
352,2173364,122594
499,2173736,4779
282,2173766,247308
331,2173804,150806
151,2173851,622164
378,2173871,90862
231,2174202,364022
374,2174472,93806
395,2174799,70770
318,2174904,171864
249,2174905,317912
206,2174932,433981
386,2175064,84071
592,2175100,48
603,2175162,6
463,2175174,15214
530,2175236,1667
283,2175357,245821
413,2175542,47711
305,2175570,195622
187,2175666,506877
508,2175878,3981
260,2176008,297385
577,2176348,143
458,2176379,16896
514,2176588,3006
255,2176589,304788
599,2176707,12
574,2176830,179
454,2176997,18638
527,2177102,1761
460,2177104,16294
590,2177105,55
481,2177122,9005
496,2177144,5440
366,2177352,103362
569,2177379,248
2,2177554,3284583
418,2177616,45319
452,2177662,19481
557,2177773,329
126,2177975,739580
326,2178628,158803
193,2178647,499848
565,2178659,284
250,2178669,316531
589,2178763,60
429,2178785,38061
427,2179029,39266
437,2179030,32604
500,2179045,4730
59,2179156,1338535
239,2179354,341118
593,2179399,42
561,2179436,291
278,2179438,255769
182,2179465,530327
123,2179466,800010
420,2179488,43438
257,2179510,300224
275,2179516,264449
1,2179523,4086025
456,2179557,17433
322,2179564,167559
56,2179568,1350676
62,2179605,1295523
77,2179606,1175889
161,2179627,584027
190,2179636,503349
51,2179684,1458595
303,2179687,198311
160,2179769,588036
506,2179784,4275
449,2179786,21950
15,2179802,2306506
439,2179807,28475
307,2179827,194091
183,2179828,529587
113,2179831,892855
201,2179838,444115
360,2179847,109672
81,2179868,1145803
46,2179870,1488062
136,2179875,694838
391,2179885,77509
157,2179928,595807
468,2179936,13808
90,2179938,1050721
30,2179943,1824341
18,2179954,2167158
96,2179957,1012429
159,2179966,592279
479,2179969,9259
327,2179975,156471
457,2179986,16961
400,2179989,64218
37,2179996,1737889
29,2180005,1852658
127,2180057,738123
234,2180062,356452
87,2180063,1073258
149,2180085,626584
71,2180105,1224244
328,2180112,154525
422,2180125,42088
107,2180133,919266
92,2180139,1036263
480,2180194,9163
403,2180201,58883
246,2180211,330418
32,2180246,1807335
306,2180249,194286
528,2180253,1748
199,2180326,457569
227,2180333,374785
605,2180342,5
459,2180358,16665
447,2180367,23555
67,2180410,1273739
581,2180642,108
393,2180829,72900
379,2180938,90723
423,2180980,41951
412,2181097,47729
493,2181102,5833
571,2181217,199
385,2181289,84242
564,2181338,286
281,2181345,249042
433,2181459,35375
