75,2179996,1974461
1,2180005,45457570
180,2180062,602738
296,2180063,165107
74,2180105,1992991
403,2180111,58573
135,2180112,954058
550,2180125,713
104,2180133,1262020
204,2180139,426659
468,2180151,19414
453,2180194,28086
167,2180201,674519
377,2180203,80382
160,2180211,712308
419,2180246,44037
520,2180249,4075
575,2180271,2
161,2180326,708219
19,2180410,6650153
561,2180425,172
346,2180632,102115
547,2180642,855
113,2180829,1187267
465,2180938,20914
511,2180980,5652
445,2181102,31090
539,2181209,1523
351,2181217,99518
115,2181289,1144918
514,2181338,5264
376,2181345,81124
462,2182026,23592
448,2182288,29868
487,2182339,13238
513,2182340,5357
564,2182351,147
538,2182610,1745
